................................................................................X..XO...........O..OX...........X.OO............X................................................................................................, OX
................................................................................X..XO...........O.OOX...........XXOO............XXO.............................................................................................., OX
................................................................................X..X............O..OX...........X.OO............X................................................................................................, OX
................................................................................X..................OX...........X.OO............X................................................................................................, OX
................................................................................X..XO...........O..OX...........X.OO............XX..............................................................................................., OX
................................................................................X..XO...........O..OX...........XXOO............XXO.............................................................................................., OX
...................................X.............XOO............OOXO............O.X............X................X................................................................................................................, X
...................................X..............O..............OX.............O.X.............................X................................................................................................................, XXXX
...................................X..............OO.............OX.............O.X.............................X................................................................................................................, XXXX
..................................................O..............OX.............O.X.............................X................................................................................................................, XXXX
..................................................O...............X.............O...............................X................................................................................................................, XXXXX
...................................X.............XOO............OOXO..........X.O.X............X................X................................................................................................................, X
..................................................O...............X.............O.X.............................X................................................................................................................, XXXXX
...................................X.............XOO...........OOOXO..........X.O.X............X................X................................................................................................................, X
...................................X.............XOO.............OXO............O.X............X................X................................................................................................................, X
...................................X.............XOO.............OX.............O.X.............................X................................................................................................................, XXX
...................................X.............XOO.............OXO............O.X.............................X................................................................................................................, XXX
...............................................................................................O.O.XX..........OX................................................................................................................, O
...................................................................................X...........OXO.XX..........OX............O.X...........O.O...........X......................................................................., O
...................................................................................X...........OXO.XX..........OX............O.X.............O..................................................................................., O
...................................................................................X...........OXO.XX..........OX............O.X...........O.O..................................................................................., O
...............................................................................................O.O.XX..........OX............O.X................................................................................................., O
...................................................................................X...........O.O.XX..........OX............O.X................................................................................................., O
...............................................................................................O.O.XX..........OX..............X................................................................................................., O
...................................................................................X...........OXO.XX..........OX............O.X...........OOO...........X......................................................................., O
...................................................................................X...........O.O.XX..........OX............O.X.............O..................................................................................., O
.................................................................................................O.XX..........OX................................................................................................................, O
..............................................................................................X..O..............XO............X.............O...................................................................................., O
..............................................................................................X..O............X.XO............X.............O...................................................................................., O
..............................................................................................X..O............X.XO............X.............OXO.................................................................................., O
..............................................................................................X..O............X.XO............X.O...........OXO.................................................................................., O
..............................................................................................X..O.OO.........X.XOX...........X.O...........OXOX................................................................................., O
..............................................................................................X..O............X.XO............X.............O.O.................................................................................., O
..............................................................................................X..O..............XO..............................................................................................................., O.X
..............................................................................................X..O..............XO............X.................................................................................................., O
..............................................................................................X..O............X.XO............X.O...........OXOX................................................................................., O
..............................................................................................X..O..O.........X.XO............X.O...........OXOX................................................................................., O
..............................................................................................X..O..O.........X.XOX...........X.O...........OXOX................................................................................., O
....................................................................X................X..........X..O..........O.XO..............................................................................................................., X
....................................................................X...............XX..........X..O..........O.XO............................O.................................................................................., X
....................................................................X...............XX..........X..O..........O.XO..............O.............O...............X.................................................................., X
....................................................................X................X..........X..O..........O.XO............................O.................................................................................., X
....................................................................X...............XX..........X..OO.........O.XOX.............O.............O...............X.................................................................., X
....................................................................X...............XX..........X..O..........O.XO..............O.............O.................................................................................., X
....................................................................X...............XX..........X.OOO.........O.XOX.............O.............O...............X.................................................................., X
....................................................................X...............XX..........X..OO.........O.XO..............O.............O...............X.................................................................., X
....................................................................X............X.O..........X.OOOX........X.X.XO............O.................................................................................................., OXOX
....................................................................X............X.O..........X.OOOX........X.X.XO...........OO.................................................................................................., OXOX
....................................................................X.............OOX...........O.XXXO........O.X.X.O.........O.................................................................................................., X
....................................................................X.............OOX...........O.X.X.........O.X.X.O............................................................................................................, X
....................................................................X.............OO............O.X.X.........O.X.X.O............................................................................................................, X
..................................................................................O.............O...X.........O.X.X.............................................................................................................., X
....................................................................X.............O.............O...X.........O.X.X.O............................................................................................................, X
....................................................................X.............OOX...........O.X.X.........O.X.X.O.........O.................................................................................................., X
..................................................................................O.................X.........O.X.X.............................................................................................................., XX
....................................................................X.............OOX...........O.XXX.........O.X.X.O.........O.................................................................................................., X
..................................................................................O.................X.........O.X................................................................................................................, XXXX
....................................................................X.............O.............O...X.........O.X.X.............................................................................................................., X
....................................................................X.............O.............O.X.X.........O.X.X.O............................................................................................................, X
....................................OXX.............OOXX...........XXO...........................O.O............X................................................................................................................, O
....................................OXX.............OOXX...........XXOO..........................O.O............X................................................................................................................, O
.....................................X..............OOXX...........X.O...........................O.O............X................................................................................................................, O
.....................................X...............OXX...........X.O...........................O.O............X................................................................................................................, O
....................................OXX.............OOXX...........X.O...........................O.O............X................................................................................................................, O
.....................................................OXX...........X.O...........................O.O............X................................................................................................................, O
......................................................XX...........X.O...........................O.O............X................................................................................................................, O
.....................................XX.............OOXX...........X.O...........................O.O............X................................................................................................................, O
..............................................................X..O.O..........OXO.X...........X...............XOX...........O...................................................................................................., XX
.................................................................O.O...........XO.X...........X...............XOX...........O...................................................................................................., XX
..................................................X...........X..O.O..........OXO.X...........X...............XOX...........O...................................................................................................., XX
.................................................................O.............XO.X...........X................OX................................................................................................................, XX
.................................................................O.O...........XO.X...........X...............XOX................................................................................................................, XX
.................................................................O.O...........XO.X...........X................OX................................................................................................................, XX
..............................................................X..O.O...........XO.X...........X...............XOX...........O...................................................................................................., XX
..................................................X...........X..OOO..........OXO.X...........X...............XOX...........O...................................................................................................., XX
.....................................................O.............X............XO............XO...........XOOO.X..........X..X.................................................................................................., OO
................................................................................XO............XO.............OO.X.............X.................................................................................................., OO
.....................................................O..........................XO............XO.............OO.X..........X..X.................................................................................................., OO
.....................................................O.............X............XO............XOO..........XOOO.X..........X..X.................................................................................................., OO
.....................................................O.............X............XO............XO.............OO.X..........X..X.................................................................................................., OO
.....................................................O.............X............XO............XO............OOO.X..........X..X.................................................................................................., OO
................................................................................XO............XO.............OO.X..........X..X.................................................................................................., OO
................................................................................X.............XO.............OO.X.............X.................................................................................................., OO
...................................OO.O............XX..............OOX............XOO............X..............XX..............................................................................................................., OO
...................................................................OOX............XOO............X..............X................................................................................................................, OO
...................................O...............................OOX............XOO............X..............XX..............................................................................................................., OO
...................................OO..............XX..............OOX............XOO............X..............XX..............................................................................................................., OO
...................................................................OOX............XOO............X..............XX..............................................................................................................., OO
....................................................................OX..............O...........................X................................................................................................................, OO
...................................O...............X...............OOX............XOO............X..............XX..............................................................................................................., OO
....................................................................OX..............O............X..............X................................................................................................................, OO
....................................................................OX............XOO............X..............X................................................................................................................, OO
....................................................................OX.............OO............X..............X................................................................................................................, OO
...................................OO..............X...............OOX............XOO............X..............XX..............................................................................................................., OO
.....................................................................X.............O...............O............X................................................................................................................, X
.....................................................................X.............O.X.............O............X................................................................................................................, X
..................................................................OX.X.............O.X..........XOOO............X................................................................................................................, X
.....................................................................X.............O.X............OO............X................................................................................................................, X
..................................................................OX.X..........O.XO.X..........XOOO............XXO.............................................................................................................., X
...................................................................X.X.............O.X...........OOO............X................................................................................................................, X
...................................................................X.X.............O.X............OO............X................................................................................................................, X
...................................................................X.X.............O.X..........XOOO............X................................................................................................................, X
..................................................................OX.X.............O.X..........XOOO............XXO.............................................................................................................., X
..................................................................OX.X............XO.X..........XOOO............XXO.............................................................................................................., X
..................................................................OX.X.............O.X..........XOOO............XX..............................................................................................................., X
.................................................................X.O..............XO............XOOO..........OXXX..............................................................................................................., X
.................................................................X................................OO............X................................................................................................................, X
.................................................................X................XO............XOOO..........OXXX..............................................................................................................., X
.................................................................X................XO............XOOO..........O.XX..............................................................................................................., X
.................................................................X................X...............OO............X................................................................................................................, X
.................................................................X................XO.............OOO............XX..............................................................................................................., X
.................................................................X................XO............XOOO............XX..............................................................................................................., X
.................................................................X................XO..............OO............X................................................................................................................, X
.................................................................X.O..............XO............XOOO..........OXXXOX............................................................................................................., X
.................................................................X................XO..............OO............XX..............................................................................................................., X
.................................................................X.O..............XO............XOOO..........OXXX.X............................................................................................................., X
.................................................................OX.............OOX............X.O..............X................................................................................................................, X
.................................................................OX.............OO.............X................X................................................................................................................, X
.................................................................OX.............OOX............X.O............X.XXO.............................................................................................................., X
.................................................................OX.............OOX............X.O...........OX.XXO.............................................................................................................., X
.................................................................OX.............O..............X................X................................................................................................................, X
.................................................................OX.............O...............................X................................................................................................................, X
.................................................................OX.............OOX............X.O..............XX..............................................................................................................., X
..............................................................O..OX...........X.OOX............X.O...........OX.XXO.............................................................................................................., X
.................................................................OX.............OOX............X................X................................................................................................................, X
.................................................................OX...........X.OOX............X.O...........OX.XXO.............................................................................................................., X
.................................................................OX.............OOX............X.O..............XXO.............................................................................................................., X
.....................................................................X..........................XOO.............XO..............XX.............O................................................................................., X
.....................................................................X..........................XOO.............XO............O.XX...........X.OO.X.............................................................................., X
.....................................................................X..........................XOO.............XO...............X.............O................................................................................., X
.....................................................................X..........................XOO.............XO...............X..............................................................................................., X
.....................................................................X..........................XOO.............XO............O.XX...........X.OO................................................................................, X
.....................................................................X..........................XOO.............XO..............XX.............OO................................................................................, X
.....................................................................X..........................XOOO............XO............O.XX...........X.OO.X.............................................................................., X
.....................................................................X..........................XOO.............XO..............XX...........X.OO................................................................................, X
..................................................................X..............O..............................XO...............X..............................................................................................., X
..................................................................X..............O.O............................XO...............X..............................................................................................., X
..................................................................X..............O.O............................XO..............XX..............................................................................................., X
..................................................................X..............OXO............O...............XO..............XX..............................................................................................., X
..................................................................X..............OXO............O..X.X..........XOO............OXX..............................................................................................., X
..................................................................X..............OXO............O..X............XOO............OXX..............................................................................................., X
..................................................................X..............OXO............O..X............XO.............OXX..............................................................................................., X
..................................................................X..............OXO............O...............XO.............OXX..............................................................................................., X
..................................................................X..............O.O............O...............XO..............XX..............................................................................................., X
..................................................................X..............O..............................XO..............................................................................................................., X
..................................................................X..............OXO............O.OX.X..........XOO............OXX..............................................................................................., X
...................................................................................XXX...........OO.............XO..............................................................................................................., OX
..................................................O..............OX..............XOXXX...........OO.X...........XO..............................................................................................................., O
..................................................O...............................OXXX...........OO.X...........XO..............................................................................................................., O
..................................................O...............X...............OXXX...........OO.X...........XO..............................................................................................................., O
..................................................O..............OX..............XOXXX.........O.OO.X...........XO..............................................................................................................., O
.....................................................................................X...........O..............XO..............................................................................................................., OOXO
..................................................................................OXXX...........OO.X...........XO..............................................................................................................., O
..................................................................................OXXX...........OO.............XO..............................................................................................................., OX
....................................................................................XX...........OO.............XO..............................................................................................................., OX
....................................................................................XX...........O..............XO..............................................................................................................., OX
..................................................O..............OX...............OXXX...........OO.X...........XO..............................................................................................................., O
..................................................................XX..............X.............O..............XX.O...........OOXO..............................................................................................., O
..................................................................X...............X.............O..............XX.............OO................................................................................................., OO
..................................................................XX..............X.............O..............XX.O...........OO................................................................................................., O
..................................................................XX..............X.............O..O...........XX.O...........OOXO..............................................................................................., O
..................................................................X.............................O...............X.............O.................................................................................................., O..OXXOO
..................................................................XX..............X.............O..............XX.O...........OO.O..............................................................................................., O
..................................................................X...............X.............O...............X.............OO................................................................................................., OO
..................................................................XX..............X.X...........OO.O...........XX.O...........OOXO..............................................................................................., O
..................................................................X...............X.............O...............X.............O.................................................................................................., O..OXXOO
..................................................................X...............X.............O..............XX.O...........OO................................................................................................., OO
..................................................................XX..............X.X...........O..O...........XX.O...........OOXO..............................................................................................., O
..................................................................X..............XX.O..........O...............OX.O...........XOO..............X................................................................................., X
..................................................................X............XOXX.O..........O...............OX.O...........XOO..............X................................................................................., X
..................................................................X...............X............O...............OX..............O................................................................................................., X
..................................................................X............................O...............OX................................................................................................................, XX
..................................................................X..............XX............O...............OX.O...........XOO..............X................................................................................., X
..................................................................X............X.XX.O..........O...............OX.O...........XOO..............X................................................................................., X
..................................................................X...............X............O...............OX.O............O...............X................................................................................., X
..................................................................X...............X............O...............OX..............O...............X................................................................................., X
..................................................................X..............XX............O...............OX.O............OO..............X................................................................................., X
..................................................................X..............XX............O...............OX.O............O...............X................................................................................., X
..................................................................X...............X............O...............OX................................................................................................................, X
.........................................O...........................O.............O.............O.XX..........XXO..............X................................................................................................, XX
.....................................................................O.............O.............O.XX..........XXO..............X................................................................................................, XX
...................................................................................O.............O.XX...........XO..............................................................................................................., XX
.........................................O.............X.............O.............O.............O.XX..........XXO..............XX..............OO..............................................................................., XX
.........................................O.............X.............O.............O.............O.XX..........XXO..............X................O..............................................................................., XX
.....................................................................O.............O.............O.XX...........XO..............X................................................................................................, XX
...................................................................................O.............O.XX...........X................................................................................................................, XX
...................................................................................O.............O..X...........X................................................................................................................, XXX
.........................................O.............X.............O.............O.............O.XX..........XXO..............X................................................................................................, XX
.........................................O.............X.............O.............O.............O.XX..........XXO..............XX...............O..............................................................................., XX
...................................................................................O.............O.XX...........XO..............X................................................................................................, XX
...............................................................................................X....X..........OX..............O................................................................................................., O
...............................................................................................XX..XX..........OX.O............OX............OXOO..............O................................................................., O
....................................................................................................X..........OX..............O................................................................................................., O
...............................................................................................X....X..........OX..............OX............O..O................................................................................, O
...............................................................................................XX...X..........OX.O............OX............O..O................................................................................, O
...............................................................................................X....X..........OX..............OX............O..................................................................................., O
...............................................................................................XX..XX..........OX.O............OX............O..O................................................................................, O
